Benzene,eq_ratio,X,Y,Temperature
2.0,0.91,40,500,NaN
2.0,0.91,60,500,NaN
2.0,0.91,100,500,NaN
2.0,1.1,0,70,1584.23633921569
2.0,1.1,10,70,1470.15207083333
2.0,1.1,15,70,1346.51902666667
2.0,1.1,20,70,1251.05857916667
2.0,1.1,30,70,1006.28917916667
2.0,1.1,40,70,943.056825
2.0,1.1,60,70,938.5911
2.0,1.1,100,70,932.119975
2.0,1.1,0,80,1516.30200416667
2.0,1.1,10,80,1437.33862592593
2.0,1.1,15,80,1340.09734523476
2.0,1.1,20,80,1266.6212047619
2.0,1.1,30,80,1072.25422121212
2.0,1.1,40,80,961.255095238095
2.0,1.1,60,80,944.620993939394
2.0,1.1,100,80,941.487477777778
2.0,1.1,0,100,1409.77143636364
2.0,1.1,10,100,1357.66329583333
2.0,1.1,15,100,1301.412625
2.0,1.1,20,100,1237.35314814815
2.0,1.1,30,100,1112.8897
2.0,1.1,40,100,1002.75875277778
2.0,1.1,60,100,952.498163888889
2.0,1.1,100,100,947.280551724138
2.0,1.1,0,150,1327.31895151515
2.0,1.1,10,150,1291.55437916667
2.0,1.1,15,150,1255.93769583333
2.0,1.1,20,150,1214.38084814815
2.0,1.1,30,150,1121.22563611111
2.0,1.1,40,150,1032.70818
2.0,1.1,60,150,954.455825
2.0,1.1,100,150,949.591829166667
2.0,1.1,0,200,1222.26563888889
2.0,1.1,10,200,1202.45452333333
2.0,1.1,15,200,1185.13565555556
2.0,1.1,20,200,1166.99191904762
2.0,1.1,30,200,1117.66136060606
2.0,1.1,40,200,1067.5436
2.0,1.1,60,200,991.3482125
2.0,1.1,100,200,962.219266666667
2.0,1.1,0,250,1110.94835416667
2.0,1.1,10,250,1101.53376666667
2.0,1.1,15,250,1093.56300555556
2.0,1.1,20,250,1085.22901666667
2.0,1.1,30,250,1068.03789166667
2.0,1.1,40,250,1047.28702982456
2.0,1.1,60,250,1013.31434285714
2.0,1.1,100,250,974.8727625
2.0,1.1,0,300,NaN
2.0,1.1,10,300,NaN
2.0,1.1,15,300,NaN
2.0,1.1,20,300,NaN
2.0,1.1,30,300,NaN
2.0,1.1,40,300,NaN
2.0,1.1,60,300,NaN
2.0,1.1,100,300,NaN
2.0,1.1,0,400,NaN
2.0,1.1,10,400,NaN
2.0,1.1,15,400,NaN
2.0,1.1,20,400,NaN
2.0,1.1,30,400,NaN
2.0,1.1,40,400,NaN
2.0,1.1,60,400,NaN
2.0,1.1,100,400,NaN
2.0,1.1,0,500,NaN
2.0,1.1,10,500,NaN
2.0,1.1,15,500,NaN
2.0,1.1,20,500,NaN
2.0,1.1,30,500,NaN
2.0,1.1,40,500,NaN
2.0,1.1,60,500,NaN
2.0,1.1,100,500,NaN
2.0,1.2,0,70,1496.34136666667
2.0,1.2,10,70,1371.22066666667
2.0,1.2,15,70,1281.94966666667
2.0,1.2,20,70,1155.95664791667
2.0,1.2,30,70,957.099787301588
2.0,1.2,40,70,891.904725490196
2.0,1.2,60,70,884.740204545454
2.0,1.2,100,70,880.272416666667
2.0,1.2,0,80,1400.0890739597
2.0,1.2,10,80,1304.86032156863
2.0,1.2,15,80,1234.63691333333
2.0,1.2,20,80,1145.02824987978
2.0,1.2,30,80,986.262091111111
2.0,1.2,40,80,905.533140740741
2.0,1.2,60,80,890.386456140351
2.0,1.2,100,80,886.370817708334
2.0,1.2,0,100,1330.87511111111
2.0,1.2,10,100,1250.53435416667
2.0,1.2,15,100,1189.4981
2.0,1.2,20,100,1121.24285294118
2.0,1.2,30,100,1012.25950757362
2.0,1.2,40,100,929.333768888889
2.0,1.2,60,100,890.931396296296
2.0,1.2,100,100,888.630122222222
2.0,1.2,0,150,1246.06710740741
2.0,1.2,10,150,1177.83811666667
2.0,1.2,15,150,1141.3999
2.0,1.2,20,150,1100.51182777778
2.0,1.2,30,150,1031.47069791667
2.0,1.2,40,150,961.4428
2.0,1.2,60,150,901.606862222222
2.0,1.2,100,150,893.969496969697
2.0,1.2,0,200,1123.33792857143
2.0,1.2,10,200,1099.86563111111
2.0,1.2,15,200,1081.53925
2.0,1.2,20,200,1062.8042625
2.0,1.2,30,200,1021.3597
2.0,1.2,40,200,978.836833333333
2.0,1.2,60,200,923.0822
2.0,1.2,100,200,901.455822222222
2.0,1.2,0,250,1009.62044848485
2.0,1.2,10,250,1002.36824166667
2.0,1.2,15,250,997.439793939394
2.0,1.2,20,250,994.280138095238
2.0,1.2,30,250,983.886047619048
2.0,1.2,40,250,972.154328571429
2.0,1.2,60,250,944.191354166667
2.0,1.2,100,250,909.526333333333
2.0,1.2,0,300,NaN
2.0,1.2,10,300,NaN
2.0,1.2,15,300,NaN
2.0,1.2,20,300,NaN
2.0,1.2,30,300,NaN
2.0,1.2,40,300,NaN
2.0,1.2,60,300,NaN
2.0,1.2,100,300,NaN
2.0,1.2,0,400,NaN
2.0,1.2,10,400,NaN
2.0,1.2,15,400,NaN
2.0,1.2,20,400,NaN
2.0,1.2,30,400,NaN
2.0,1.2,40,400,NaN
2.0,1.2,60,400,NaN
2.0,1.2,100,400,NaN
2.0,1.2,0,500,NaN
2.0,1.2,10,500,NaN
2.0,1.2,15,500,NaN
2.0,1.2,20,500,NaN
2.0,1.2,30,500,NaN
2.0,1.2,40,500,NaN
2.0,1.2,60,500,NaN
2.0,1.2,100,500,NaN
2.0,1.05,0,70,1629.97048030303
2.0,1.05,10,70,1488.17753793901
2.0,1.05,15,70,1376.80514242424
2.0,1.05,20,70,1255.73811666667
2.0,1.05,30,70,1029.05385555556
2.0,1.05,40,70,971.03845
2.0,1.05,60,70,968.65389
2.0,1.05,100,70,968.056327083334
2.0,1.05,0,80,1554.00561538462
2.0,1.05,10,80,1460.00318333333
2.0,1.05,15,80,1362.51929047619
2.0,1.05,20,80,1278.5588
2.0,1.05,30,80,1077.32123809524
2.0,1.05,40,80,983.762985185185
2.0,1.05,60,80,970.094352380952
2.0,1.05,100,80,969.54082972973
2.0,1.05,0,100,1446.47977222222
2.0,1.05,10,100,1387.66342857143
2.0,1.05,15,100,1325.86923
2.0,1.05,20,100,1263.91002
2.0,1.05,30,100,1132.845975
2.0,1.05,40,100,1021.36928461538
2.0,1.05,60,100,974.193207843137
2.0,1.05,100,100,973.581003333333
2.0,1.05,0,150,1364.61174761905
2.0,1.05,10,150,1327.07155
2.0,1.05,15,150,1285.03271333333
2.0,1.05,20,150,1248.15799
2.0,1.05,30,150,1145.33799166667
2.0,1.05,40,150,1061.75736666667
2.0,1.05,60,150,984.974537037037
2.0,1.05,100,150,980.858438888889
2.0,1.05,0,200,1249.70726507937
2.0,1.05,10,200,1231.480525
2.0,1.05,15,200,1212.66995
2.0,1.05,20,200,1189.55250833333
2.0,1.05,30,200,1142.96264444444
2.0,1.05,40,200,1088.45058333333
2.0,1.05,60,200,1009.96928947368
2.0,1.05,100,200,987.884022222222
2.0,1.05,0,250,1152.86821875
2.0,1.05,10,250,1136.65518461538
2.0,1.05,15,250,1130.31471515152
2.0,1.05,20,250,1121.326825
2.0,1.05,30,250,1098.72543333333
2.0,1.05,40,250,1079.85320185185
2.0,1.05,60,250,1039.38820833333
2.0,1.05,100,250,999.931122222222
2.0,1.05,0,300,NaN
2.0,1.05,10,300,NaN
2.0,1.05,15,300,NaN
2.0,1.05,20,300,NaN
2.0,1.05,30,300,NaN
2.0,1.05,40,300,NaN
2.0,1.05,60,300,NaN
2.0,1.05,100,300,NaN
2.0,1.05,0,400,NaN
2.0,1.05,10,400,NaN
2.0,1.05,15,400,NaN
2.0,1.05,20,400,NaN
2.0,1.05,30,400,NaN
2.0,1.05,40,400,NaN
2.0,1.05,60,400,NaN
2.0,1.05,100,400,NaN
2.0,1.05,0,500,NaN
2.0,1.05,10,500,NaN
2.0,1.05,15,500,NaN
2.0,1.05,20,500,NaN
2.0,1.05,30,500,NaN
2.0,1.05,40,500,NaN
2.0,1.05,60,500,NaN
2.0,1.05,100,500,NaN
2.0,1.0,0,70,1619.94543083846
2.0,1.0,10,70,1477.99974091273
2.0,1.0,15,70,1385.08596034858
2.0,1.0,20,70,1262.02651223242
2.0,1.0,30,70,1030.68176196581
2.0,1.0,40,70,999.766133333333
2.0,1.0,60,70,997.225566666667
2.0,1.0,100,70,996.218333333333
2.0,1.0,0,80,1612.28959910264
2.0,1.0,10,80,1446.73256379691
2.0,1.0,15,80,1381.13176509434
2.0,1.0,20,80,1269.28044909561
2.0,1.0,30,80,1052.30800881226
2.0,1.0,40,80,1001.6212
2.0,1.0,60,80,998.240666666667
2.0,1.0,100,80,995.97195
2.0,1.0,0,100,1577.82234311594
2.0,1.0,10,100,1427.44871046832
2.0,1.0,15,100,1352.80871707989
2.0,1.0,20,100,1263.68072539683
2.0,1.0,30,100,1075.58857843137
2.0,1.0,40,100,1003.08889571429
2.0,1.0,60,100,992.110346153846
2.0,1.0,100,100,991.008173809524
2.0,1.0,0,150,1464.73226666667
2.0,1.0,10,150,1370.17741291667
2.0,1.0,15,150,1318.63742566667
2.0,1.0,20,150,1256.26991487603
2.0,1.0,30,150,1140.49165053763
2.0,1.0,40,150,1038.54636639118
2.0,1.0,60,150,1001.50760888889
2.0,1.0,100,150,998.9033
2.0,1.0,0,200,1395.35242644628
2.0,1.0,10,200,1327.7259122807
2.0,1.0,15,200,1291.24165702479
2.0,1.0,20,200,1250.69052768362
2.0,1.0,30,200,1169.18538849206
2.0,1.0,40,200,1082.119288
2.0,1.0,60,200,1011.19596486486
2.0,1.0,100,200,1002.68009019608
2.0,1.0,0,250,1340.59246528926
2.0,1.0,10,250,1294.07066280992
2.0,1.0,15,250,1265.6181738292
2.0,1.0,20,250,1243.82728809524
2.0,1.0,30,250,1183.47044882155
2.0,1.0,40,250,1111.85863333333
2.0,1.0,60,250,1031.71266666667
2.0,1.0,100,250,1008.062975
2.0,1.0,0,300,1300.34395272109
2.0,1.0,10,300,1270.2846553719
2.0,1.0,15,300,1249.75586734864
2.0,1.0,20,300,1229.9873367284
2.0,1.0,30,300,1181.84711006944
2.0,1.0,40,300,1134.8283253012
2.0,1.0,60,300,1058.4439956229
2.0,1.0,100,300,1014.96069782609
2.0,1.0,0,400,1242.97863960114
2.0,1.0,10,400,1223.25420826446
2.0,1.0,15,400,1215.14595309839
2.0,1.0,20,400,1207.69144253968
2.0,1.0,30,400,1181.99489568966
2.0,1.0,40,400,1154.49890507936
2.0,1.0,60,400,1095.73924305556
2.0,1.0,100,400,1023.09447897436
2.0,1.0,0,500,1201.89993485525
2.0,1.0,10,500,1193.20424454829
2.0,1.0,15,500,1184.81145809517
2.0,1.0,20,500,1184.5500125448
2.0,1.0,30,500,1168.68333333333
2.0,1.0,40,500,1147.15
2.0,1.0,60,500,1105.79648333333
2.0,1.0,100,500,1036.97075324074
3.0,0.8,0,70,1642.38068288288
3.0,0.8,10,70,1461.648756
3.0,0.8,15,70,1335.50523478261
3.0,0.8,20,70,1200.09215270655
3.0,0.8,30,70,1016.30607380952
3.0,0.8,40,70,986.775998245614
3.0,0.8,60,70,984.132
3.0,0.8,100,70,983.132493333333
3.0,0.8,0,80,1556.4341575
3.0,0.8,10,80,1423.58591296296
3.0,0.8,15,80,1326.66976111111
3.0,0.8,20,80,1223.07523984674
3.0,0.8,30,80,1066.0192280303
3.0,0.8,40,80,997.023967965368
3.0,0.8,60,80,989.250058024691
3.0,0.8,100,80,987.264307971014
3.0,0.8,0,100,1423.84252
3.0,0.8,10,100,1348.40499166667
3.0,0.8,15,100,1295.18840909091
3.0,0.8,20,100,1225.88352490421
3.0,0.8,30,100,1099.41182166667
3.0,0.8,40,100,1020.33133010753
3.0,0.8,60,100,993.187480882353
3.0,0.8,100,100,990.831848989898
3.0,0.8,0,150,1339.54923913043
3.0,0.8,10,150,1287.89806666667
3.0,0.8,15,150,1252.03812619048
3.0,0.8,20,150,1207.90400833333
3.0,0.8,30,150,1124.38366190476
3.0,0.8,40,150,1051.6565255144
3.0,0.8,60,150,999.124670229007
3.0,0.8,100,150,997.26075
3.0,0.8,0,200,1235.11945873016
3.0,0.8,10,200,1216.65355555556
3.0,0.8,15,200,1198.80919122807
3.0,0.8,20,200,1177.81135714286
3.0,0.8,30,200,1140.16648631579
3.0,0.8,40,200,1094.89508717949
3.0,0.8,60,200,1030.2588141844
3.0,0.8,100,200,1002.08200718954
3.0,0.8,0,250,1170.25414584379
3.0,0.8,10,250,1159.75636623688
3.0,0.8,15,250,1156.23172145735
3.0,0.8,20,250,1149.00032637309
3.0,0.8,30,250,1129.88286606118
3.0,0.8,40,250,1116.88800729063
3.0,0.8,60,250,1085.9735708228
3.0,0.8,100,250,1058.98970353156
3.0,0.8,0,300,NaN
3.0,0.8,10,300,NaN
3.0,0.8,15,300,NaN
3.0,0.8,20,300,NaN
3.0,0.8,30,300,NaN
3.0,0.8,40,300,NaN
3.0,0.8,60,300,NaN
3.0,0.8,100,300,NaN
3.0,0.8,0,400,NaN
3.0,0.8,10,400,NaN
3.0,0.8,15,400,NaN
3.0,0.8,20,400,NaN
3.0,0.8,30,400,NaN
3.0,0.8,40,400,NaN
3.0,0.8,60,400,NaN
3.0,0.8,100,400,NaN
3.0,0.8,0,500,NaN
3.0,0.8,10,500,NaN
3.0,0.8,15,500,NaN
3.0,0.8,20,500,NaN
3.0,0.8,30,500,NaN
3.0,0.8,40,500,NaN
3.0,0.8,60,500,NaN
3.0,0.8,100,500,NaN
3.0,0.91,0,70,1643.02242777778
3.0,0.91,10,70,1529.97744234234
3.0,0.91,15,70,1411.78587166667
3.0,0.91,20,70,1262.78109803922
3.0,0.91,30,70,1066.67560933333
3.0,0.91,40,70,997.612831481482
3.0,0.91,60,70,993.278695698924
3.0,0.91,100,70,991.674501190477
3.0,0.91,0,80,1574.30078974359
3.0,0.91,10,80,1480.183652
3.0,0.91,15,80,1399.56715833333
3.0,0.91,20,80,1292.10041893004
3.0,0.91,30,80,1107.08104333333
3.0,0.91,40,80,1008.00486952381
3.0,0.91,60,80,997.480413333334
3.0,0.91,100,80,997.545840740741
3.0,0.91,0,100,1462.44720833333
3.0,0.91,10,100,1409.01743978495
3.0,0.91,15,100,1357.76809555556
3.0,0.91,20,100,1293.8099530303
3.0,0.91,30,100,1147.54170731707
3.0,0.91,40,100,1052.03575833333
3.0,0.91,60,100,1005.61546666667
3.0,0.91,100,100,1003.22834761905
3.0,0.91,0,150,1380.57467
3.0,0.91,10,150,1343.56296190476
3.0,0.91,15,150,1313.10221140351
3.0,0.91,20,150,1272.50809722222
3.0,0.91,30,150,1177.36696178862
3.0,0.91,40,150,1088.18043809524
3.0,0.91,60,150,1012.41234444444
3.0,0.91,100,150,1007.18641333333
3.0,0.91,0,200,1283.16547619048
3.0,0.91,10,200,1263.04345
3.0,0.91,15,200,1247.74496862745
3.0,0.91,20,200,1228.66340833333
3.0,0.91,30,200,1178.00891818182
3.0,0.91,40,200,1126.3275877193
3.0,0.91,60,200,1047.55062708333
3.0,0.91,100,200,1017.76617142857
3.0,0.91,0,250,1175.16853333333
3.0,0.91,10,250,1168.3113245614
3.0,0.91,15,250,1163.38616842105
3.0,0.91,20,250,1155.27890434783
3.0,0.91,30,250,1136.93816770833
3.0,0.91,40,250,1114.95034466667
3.0,0.91,60,250,1075.6972122807
3.0,0.91,100,250,1035.45692291667
3.0,0.91,0,300,NaN
3.0,0.91,10,300,NaN
3.0,0.91,15,300,NaN
3.0,0.91,20,300,NaN
3.0,0.91,30,300,NaN
3.0,0.91,40,300,NaN
3.0,0.91,60,300,NaN
3.0,0.91,100,300,NaN
3.0,0.91,0,400,NaN
3.0,0.91,10,400,NaN
3.0,0.91,15,400,NaN
3.0,0.91,20,400,NaN
3.0,0.91,30,400,NaN
3.0,0.91,40,400,NaN
3.0,0.91,60,400,NaN
3.0,0.91,100,400,NaN
3.0,0.91,0,500,NaN
3.0,0.91,10,500,NaN
3.0,0.91,15,500,NaN
3.0,0.91,20,500,NaN
3.0,0.91,30,500,NaN
3.0,0.91,40,500,NaN
3.0,0.91,60,500,NaN
3.0,0.91,100,500,NaN
3.0,1.1,0,70,1571.23952
3.0,1.1,10,70,1440.60876190476
3.0,1.1,15,70,1335.44374242424
3.0,1.1,20,70,1232.88157083333
3.0,1.1,30,70,981.884857971014
3.0,1.1,40,70,940.995512592592
3.0,1.1,60,70,937.747102083333
3.0,1.1,100,70,936.489866666667
3.0,1.1,0,80,1512.26907037037
3.0,1.1,10,80,1416.15346666667
3.0,1.1,15,80,1324.64892345679
3.0,1.1,20,80,1232.9091804878
3.0,1.1,30,80,1030.75631965812
3.0,1.1,40,80,958.175620238095
3.0,1.1,60,80,944.790716091954
3.0,1.1,100,80,942.632834666667
3.0,1.1,0,100,1409.0679969697
3.0,1.1,10,100,1351.40790526316
3.0,1.1,15,100,1289.78134888889
3.0,1.1,20,100,1219.27289781421
3.0,1.1,30,100,1088.78894803922
3.0,1.1,40,100,985.970693055556
3.0,1.1,60,100,945.487126388889
3.0,1.1,100,100,944.765764912281
3.0,1.1,0,150,1320.10464848485
3.0,1.1,10,150,1274.51924166667
3.0,1.1,15,150,1238.89323653846
3.0,1.1,20,150,1200.37938242424
3.0,1.1,30,150,1106.9700379085
3.0,1.1,40,150,1019.94242285714
3.0,1.1,60,150,952.047446666666
3.0,1.1,100,150,944.921463963964
3.0,1.1,0,200,1209.73126363636
3.0,1.1,10,200,1179.68471666667
3.0,1.1,15,200,1159.36258888889
3.0,1.1,20,200,1133.17688333333
3.0,1.1,30,200,1083.25769333333
3.0,1.1,40,200,1034.18667407407
3.0,1.1,60,200,986.1647715847
3.0,1.1,100,200,949.985395061728
3.0,1.1,0,250,1087.27701428571
3.0,1.1,10,250,1077.84635
3.0,1.1,15,250,1069.17603333333
3.0,1.1,20,250,1060.27737916667
3.0,1.1,30,250,1042.42912222222
3.0,1.1,40,250,1024.03235
3.0,1.1,60,250,993.880464583333
3.0,1.1,100,250,970.649716666667
3.0,1.1,0,300,NaN
3.0,1.1,10,300,NaN
3.0,1.1,15,300,NaN
3.0,1.1,20,300,NaN
3.0,1.1,30,300,NaN
3.0,1.1,40,300,NaN
3.0,1.1,60,300,NaN
3.0,1.1,100,300,NaN
3.0,1.1,0,400,NaN
3.0,1.1,10,400,NaN
3.0,1.1,15,400,NaN
3.0,1.1,20,400,NaN
3.0,1.1,30,400,NaN
3.0,1.1,40,400,NaN
3.0,1.1,60,400,NaN
3.0,1.1,100,400,NaN
3.0,1.1,0,500,NaN
3.0,1.1,10,500,NaN
3.0,1.1,15,500,NaN
3.0,1.1,20,500,NaN
3.0,1.1,30,500,NaN
3.0,1.1,40,500,NaN
3.0,1.1,60,500,NaN
3.0,1.1,100,500,NaN
3.0,1.2,0,70,1465.86133333333
3.0,1.2,10,70,1348.14225
3.0,1.2,15,70,1256.04741481482
3.0,1.2,20,70,1145.13487085739
3.0,1.2,30,70,950.099433333333
3.0,1.2,40,70,890.62982
3.0,1.2,60,70,886.398422222222
3.0,1.2,100,70,880.978633333333
3.0,1.2,0,80,1368.51877833333
3.0,1.2,10,80,1250.721825
3.0,1.2,15,80,1190.42463333333
3.0,1.2,20,80,1097.02614705882
3.0,1.2,30,80,954.18639
3.0,1.2,40,80,893.047223333333
3.0,1.2,60,80,883.444422222222
3.0,1.2,100,80,880.990366666667
3.0,1.2,0,100,1262.735125
3.0,1.2,10,100,1179.42044166667
3.0,1.2,15,100,1126.32882424242
3.0,1.2,20,100,1056.4056
3.0,1.2,30,100,968.66098245614
3.0,1.2,40,100,908.2645
3.0,1.2,60,100,889.374516666667
3.0,1.2,100,100,886.274616666667
3.0,1.2,0,150,1176.95826666667
3.0,1.2,10,150,1110.1211353187
3.0,1.2,15,150,1090.14033849245
3.0,1.2,20,150,1045.17308757782
3.0,1.2,30,150,978.855166666667
3.0,1.2,40,150,928.007185714286
3.0,1.2,60,150,896.770485714286
3.0,1.2,100,150,891.047933333333
3.0,1.2,0,200,1054.43313333333
3.0,1.2,10,200,1025.74313333333
3.0,1.2,15,200,1013.2643969697
3.0,1.2,20,200,995.403328571429
3.0,1.2,30,200,967.02314
3.0,1.2,40,200,942.910216666667
3.0,1.2,60,200,903.469566666667
3.0,1.2,100,200,888.471755555556
3.0,1.2,0,250,987.8126
3.0,1.2,10,250,974.63055
3.0,1.2,15,250,973.082775757576
3.0,1.2,20,250,966.675083333333
3.0,1.2,30,250,955.564144444445
3.0,1.2,40,250,940.314572222222
3.0,1.2,60,250,924.4884
3.0,1.2,100,250,911.225820833333
3.0,1.2,0,300,NaN
3.0,1.2,10,300,NaN
3.0,1.2,15,300,NaN
3.0,1.2,20,300,NaN
3.0,1.2,30,300,NaN
3.0,1.2,40,300,NaN
3.0,1.2,60,300,NaN
3.0,1.2,100,300,NaN
3.0,1.2,0,400,NaN
3.0,1.2,10,400,NaN
3.0,1.2,15,400,NaN
3.0,1.2,20,400,NaN
3.0,1.2,30,400,NaN
3.0,1.2,40,400,NaN
3.0,1.2,60,400,NaN
3.0,1.2,100,400,NaN
3.0,1.2,0,500,NaN
3.0,1.2,10,500,NaN
3.0,1.2,15,500,NaN
3.0,1.2,20,500,NaN
3.0,1.2,30,500,NaN
3.0,1.2,40,500,NaN
3.0,1.2,60,500,NaN
3.0,1.2,100,500,NaN
3.0,1.05,0,70,1623.32480333333
3.0,1.05,10,70,1472.24516666667
3.0,1.05,15,70,1355.91766666667
3.0,1.05,20,70,1228.89045
3.0,1.05,30,70,1014.53311111111
3.0,1.05,40,70,967.385155555556
3.0,1.05,60,70,964.116966666667
3.0,1.05,100,70,964.771670833333
3.0,1.05,0,80,1550.62445384615
3.0,1.05,10,80,1444.00143333333
3.0,1.05,15,80,1347.08081666667
3.0,1.05,20,80,1254.59568333333
3.0,1.05,30,80,1071.10809019608
3.0,1.05,40,80,980.361656666667
3.0,1.05,60,80,969.388933333333
3.0,1.05,100,80,967.911690476191
3.0,1.05,0,100,1443.53964375
3.0,1.05,10,100,1376.14468666667
3.0,1.05,15,100,1317.77155833333
3.0,1.05,20,100,1256.43091764706
3.0,1.05,30,100,1112.78015686274
3.0,1.05,40,100,1006.12566078431
3.0,1.05,60,100,971.059523333333
3.0,1.05,100,100,970.77486969697
3.0,1.05,0,150,1361.40128333333
3.0,1.05,10,150,1313.91392962963
3.0,1.05,15,150,1270.33211666667
3.0,1.05,20,150,1224.64671754386
3.0,1.05,30,150,1130.02846825397
3.0,1.05,40,150,1042.495875
3.0,1.05,60,150,978.371595238095
3.0,1.05,100,150,975.630560606061
3.0,1.05,0,200,1245.52992820513
3.0,1.05,10,200,1214.81606666667
3.0,1.05,15,200,1193.44216
3.0,1.05,20,200,1165.679
3.0,1.05,30,200,1119.42417936508
3.0,1.05,40,200,1064.00443541667
3.0,1.05,60,200,992.982739393939
3.0,1.05,100,200,979.9907125
3.0,1.05,0,250,1144.85066923077
3.0,1.05,10,250,1128.36929230769
3.0,1.05,15,250,1118.37099166667
3.0,1.05,20,250,1109.44768809524
3.0,1.05,30,250,1085.81258
3.0,1.05,40,250,1066.2720745098
3.0,1.05,60,250,1029.2284
3.0,1.05,100,250,996.9296125
3.0,1.05,0,300,NaN
3.0,1.05,10,300,NaN
3.0,1.05,15,300,NaN
3.0,1.05,20,300,NaN
3.0,1.05,30,300,NaN
3.0,1.05,40,300,NaN
3.0,1.05,60,300,NaN
3.0,1.05,100,300,NaN
3.0,1.05,0,400,NaN
3.0,1.05,10,400,NaN
3.0,1.05,15,400,NaN
3.0,1.05,20,400,NaN
3.0,1.05,30,400,NaN
3.0,1.05,40,400,NaN
3.0,1.05,60,400,NaN
3.0,1.05,100,400,NaN
3.0,1.05,0,500,NaN
3.0,1.05,10,500,NaN
3.0,1.05,15,500,NaN
3.0,1.05,20,500,NaN
3.0,1.05,30,500,NaN
3.0,1.05,40,500,NaN
3.0,1.05,60,500,NaN
3.0,1.05,100,500,NaN
3.0,1.0,0,70,1647.24392496329
3.0,1.0,10,70,1469.23333333333
3.0,1.0,15,70,1385.93646666667
3.0,1.0,20,70,1253.97316333333
3.0,1.0,30,70,1030.25578111111
3.0,1.0,40,70,996.633614102564
3.0,1.0,60,70,994.395633333333
3.0,1.0,100,70,992.5011
3.0,1.0,0,80,1626.95313901639
3.0,1.0,10,80,1444.79523333333
3.0,1.0,15,80,1369.94005992192
3.0,1.0,20,80,1264.22963833333
3.0,1.0,30,80,1045.43754878049
3.0,1.0,40,80,999.383033333333
3.0,1.0,60,80,994.759601960784
3.0,1.0,100,80,993.095590476191
3.0,1.0,0,100,1573.43440530303
3.0,1.0,10,100,1426.19404043664
3.0,1.0,15,100,1351.95523076923
3.0,1.0,20,100,1272.48173953488
3.0,1.0,30,100,1077.89034234234
3.0,1.0,40,100,1005.28566439394
3.0,1.0,60,100,994.682100900901
3.0,1.0,100,100,992.573675
3.0,1.0,0,150,1464.58901071429
3.0,1.0,10,150,1375.07391865199
3.0,1.0,15,150,1317.75620462963
3.0,1.0,20,150,1258.4762725
3.0,1.0,30,150,1132.83369534884
3.0,1.0,40,150,1036.990448
3.0,1.0,60,150,999.628447747748
3.0,1.0,100,150,996.268135897436
3.0,1.0,0,200,1398.486216
3.0,1.0,10,200,1333.72523515151
3.0,1.0,15,200,1292.57520296296
3.0,1.0,20,200,1247.49823888889
3.0,1.0,30,200,1160.18477126437
3.0,1.0,40,200,1069.37761666667
3.0,1.0,60,200,1000.6799325
3.0,1.0,100,200,993.812453333333
3.0,1.0,0,250,1342.03562614379
3.0,1.0,10,250,1288.01859294872
3.0,1.0,15,250,1263.38526701754
3.0,1.0,20,250,1233.96277989418
3.0,1.0,30,250,1170.23187612613
3.0,1.0,40,250,1104.58154333333
3.0,1.0,60,250,1021.0716122807
3.0,1.0,100,250,999.815940229885
3.0,1.0,0,300,1299.11885738397
3.0,1.0,10,300,1263.45194855072
3.0,1.0,15,300,1247.57023555556
3.0,1.0,20,300,1225.91611444444
3.0,1.0,30,300,1178.5337862069
3.0,1.0,40,300,1125.56337857143
3.0,1.0,60,300,1049.66594421769
3.0,1.0,100,300,1008.28798383838
3.0,1.0,0,400,1237.44424734848
3.0,1.0,10,400,1221.50474379845
3.0,1.0,15,400,1214.13810148148
3.0,1.0,20,400,1202.75713095238
3.0,1.0,30,400,1171.74638372093
3.0,1.0,40,400,1141.72895454545
3.0,1.0,60,400,1082.68974810127
3.0,1.0,100,400,1014.33486742424
3.0,1.0,0,500,1192.75907555556
3.0,1.0,10,500,1186.80376478873
3.0,1.0,15,500,1181.42694944444
3.0,1.0,20,500,1174.21218949772
3.0,1.0,30,500,1155.16883666667
3.0,1.0,40,500,1135.71226484848
3.0,1.0,60,500,1095.76147083333
3.0,1.0,100,500,1028.1821
5.0,0.8,0,70,1638.16588592593
5.0,0.8,10,70,1486.30331666667
5.0,0.8,15,70,1337.70824393939
5.0,0.8,20,70,1211.2393147541
5.0,0.8,30,70,1018.20874504505
5.0,0.8,40,70,983.733016666667
5.0,0.8,60,70,980.757278787879
5.0,0.8,100,70,979.145057692308
5.0,0.8,0,80,1540.25257435897
5.0,0.8,10,80,1438.20723985507
5.0,0.8,15,80,1326.6243
5.0,0.8,20,80,1224.62915757576
5.0,0.8,30,80,1060.78814234234
5.0,0.8,40,80,998.019892982456
5.0,0.8,60,80,990.919973333333
5.0,0.8,100,80,989.852078431372
5.0,0.8,0,100,1425.26136315789
5.0,0.8,10,100,1362.90240381705
5.0,0.8,15,100,1304.4149474359
5.0,0.8,20,100,1228.75005925926
5.0,0.8,30,100,1119.55499
5.0,0.8,40,100,1021.53973846154
5.0,0.8,60,100,989.423725757576
5.0,0.8,100,100,987.24997
5.0,0.8,0,150,1337.89700784314
5.0,0.8,10,150,1313.48258571429
5.0,0.8,15,150,1266.08574722222
5.0,0.8,20,150,1223.63990555556
5.0,0.8,30,150,1134.3216821256
